T	2017-04-10 16:51:29	19.129999800	72.915437100		
T	2017-04-10 16:51:35	19.129718300	72.915412900		
T	2017-04-10 16:51:41	19.129345900	72.915448400		
T	2017-04-10 16:51:47	19.128893200	72.915461200		
T	2017-04-10 16:51:54	19.128775500	72.915382400		
T	2017-04-10 16:52:01	19.128614700	72.915414300		
T	2017-04-10 16:52:04	19.128392700	72.915437800		
T	2017-04-10 16:52:11	19.128055500	72.915371300		
T	2017-04-10 16:52:13	19.127876100	72.915341800		
T	2017-04-10 16:52:17	19.127760900	72.915403300		
T	2017-04-10 16:52:23	19.127341900	72.915482600		
T	2017-04-10 16:52:29	19.126838100	72.915750000		
T	2017-04-10 16:52:36	19.126394200	72.915993900		
T	2017-04-10 16:52:42	19.126139800	72.916077200		
T	2017-04-10 16:52:48	19.125990400	72.916261000		
T	2017-04-10 16:52:54	19.126036500	72.916450600		
T	2017-04-10 16:55:06	19.125978000	72.916203600		
T	2017-04-10 16:55:09	19.126041000	72.916494700		
T	2017-04-10 16:56:14	19.126029600	72.916502400		
T	2017-04-10 16:58:38	19.126029000	72.916504800		
T	2017-04-10 17:00:56	19.125953800	72.916573000		
T	2017-04-10 17:01:05	19.125854500	72.916436400		
T	2017-04-10 17:01:08	19.125842000	72.916315300		
T	2017-04-10 17:01:14	19.125975300	72.916197200		
T	2017-04-10 17:01:17	19.126090500	72.916140300		
T	2017-04-10 17:01:30	19.126212400	72.916090000		
T	2017-04-10 17:01:38	19.126507300	72.915932400		
T	2017-04-10 17:01:38	19.126408300	72.915980300		
T	2017-04-10 17:01:45	19.126868600	72.915783300		
T	2017-04-10 17:01:51	19.127221500	72.915607900		
T	2017-04-10 17:01:57	19.127641300	72.915442300		
T	2017-04-10 17:02:03	19.128050000	72.915384900		
T	2017-04-10 17:02:09	19.128307300	72.915382500		
T	2017-04-10 17:02:15	19.128428300	72.915359900		
T	2017-04-10 17:02:30	19.128631900	72.915378800		
T	2017-04-10 17:02:36	19.128920300	72.915408200		
T	2017-04-10 17:02:37	19.129158900	72.915404900		
T	2017-04-10 17:02:40	19.129358600	72.915422900		
T	2017-04-10 17:02:43	19.129527300	72.915442300		
T	2017-04-10 17:02:50	19.129695500	72.915426200		
T	2017-04-10 17:02:52	19.129893100	72.915429300		
T	2017-04-10 17:02:55	19.130004100	72.915440100		
T	2017-04-10 17:03:02	19.130233400	72.915458300		
T	2017-04-10 17:03:04	19.130358100	72.915461600		
T	2017-04-10 17:03:13	19.130768600	72.915412400		
T	2017-04-10 17:03:17	19.131186000	72.915412100		
T	2017-04-10 17:03:23	19.131565200	72.915334400		
T	2017-04-10 17:03:30	19.131698400	72.915248300		
T	2017-04-10 17:03:35	19.131766200	72.915184200		
T	2017-04-10 17:04:32	19.131857000	72.915177200		
T	2017-04-10 17:04:40	19.132118900	72.915070100		
T	2017-04-10 17:04:46	19.132515100	72.914804800		
T	2017-04-10 17:04:52	19.132735100	72.914507100		
T	2017-04-10 17:04:55	19.132864100	72.914101600		
T	2017-04-10 17:05:02	19.132980200	72.913849900		
T	2017-04-10 17:05:08	19.133205200	72.913807300		
T	2017-04-10 17:05:14	19.133665900	72.913919800		
T	2017-04-10 17:05:20	19.133960500	72.914043000		
T	2017-04-10 17:05:26	19.134325700	72.914188400		
T	2017-04-10 17:05:31	19.134570400	72.914346200		
T	2017-04-10 17:05:35	19.134682600	72.914310300		
T	2017-04-10 17:05:45	19.134797800	72.914314000		
T	2017-04-10 17:05:52	19.135127300	72.914454800		
T	2017-04-10 17:05:58	19.135563600	72.914583200		
T	2017-04-10 17:05:59	19.135700700	72.914671200		
T	2017-04-10 17:06:03	19.135813300	72.914671100		
T	2017-04-10 17:06:09	19.135926900	72.914682500		
T	2017-04-10 17:06:15	19.136062400	72.914609100		
